Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Readability
BBB,Amphenol Corporation,APH,Moody's Investors Service,6/15/2012,Capital Goods,3.395370594,2.204361667,0.801796347,71.07519672,0.133050628,0.181926633,0.315666892,0.190791581,0.117922265,0.188479572,0.24136591,0.886296194,10.35420669,1.046822199,0.511437779,0.262168784,0.822680894,2.741008517,3.825356992,2.046822199,0.181926633,6.265052473,3.331800382,0.143461345,7.13511897,0.827781143,1.261861498,1.100343226,0.121138704,0.131233596,0.333131435,0.171613164,7.85
BBB,Amphenol Corporation,APH,Moody's Investors Service,1/23/2014,Capital Goods,1.961370365,1.362323108,0.550872799,79.17564185,0.137750292,0.183468197,0.314396114,0.194339616,0.103059195,0.185743119,0.222301101,0.748159541,8.667265812,1.157023461,0.536398181,0.245552741,0.793969183,3.83802441,7.493501261,2.157023461,0.183468197,7.877253312,4.833971511,0.16665334,5.753033956,1.247508674,1.1810733,0.952240348,0.324795158,0.132870746,0.199306119,0.509337861,7.56
BB,"Brinker International, Inc.",EAT,Standard & Poor's Ratings Services,9/13/2016,Consumer Services,0.408779885,0.174335115,0.072717098,4.923903043,0.061625688,0.08791649,0.742070042,0.097460344,0.136309377,0.275299849,-0.942026945,2.211892177,3.122736667,-7.910947494,1.144697959,0.299042903,0.714243729,4.869366957,0.543155713,-6.910947494,0.08791649,8.051671647,6.817514466,0.121166948,8.805877544,0.624232501,1.084731887,1.074498567,0.153499795,0.235366353,0.32746623,0.266066312,7.81
BBB,NewMarket Corporation,NEU,Standard & Poor's Ratings Services,1/15/2016,Basic Industries,2.938285042,1.44641611,0.354308252,49.0968246,0.111453502,0.158336253,0.317192864,0.166626962,0.184975754,0.330305437,0.615647996,1.659667497,5.319545976,2.328263203,0.699542993,0.296096126,0.528036355,11.56180051,7.632056205,3.328263203,0.158336253,12.65426788,21.89584184,0.125197704,11.3540254,1.278688525,2,0.918032787,0.360655738,0.163934426,0.295081967,0.295081967,9.78
BBB,NewMarket Corporation,NEU,Moody's Investors Service,12/13/2012,Basic Industries,3.394524417,1.782352045,0.411356388,48.76743404,0.107764148,0.153550856,0.286748266,0.164383808,0.190529698,0.327995972,0.595698711,1.768024906,6.203931122,2.126539949,0.680157613,0.298185951,0.857949276,17.46049981,6.648936964,3.126539949,0.153550856,9.237366979,20.35143603,0.122704941,13.29258663,1.082543978,1.420838972,0.924672982,0.315741994,0.202976996,0.180423996,0.248082995,7.73
BBB,NewMarket Corporation,NEU,Standard & Poor's Ratings Services,1/13/2014,Basic Industries,3.62386214,2.215343236,0.964012536,49.59497754,0.116096836,0.149674502,0.286488727,0.154293959,0.199462959,0.316128226,0.462473447,1.718074037,8.000235058,1.31859313,0.568703975,0.289952565,0.789604726,16.51798886,17.9665061,2.31859313,0.149674502,10.93856865,20.91931356,0.1218819,12.13028211,1.232844848,0.686206094,1.209583624,0.337287741,0.186089788,0.279134682,0.302395906,11.83
BBB,NewMarket Corporation,NEU,Standard & Poor's Ratings Services,01-08-2015,Basic Industries,3.069968499,1.562751758,0.396662739,47.32502285,0.099877751,0.145199227,0.28492831,0.155313532,0.189341884,0.348777219,0.553995929,1.895736348,7.585956558,1.925902703,0.658225135,0.312133035,0.745843938,13.83016337,8.129034804,2.925902703,0.145199227,14.77164477,18.54297214,0.100606961,12.12874034,3.420109516,0.773163056,2.139387655,2.193963871,0.180101512,1.393512707,0.891411523,11.84
BB,"Group 1 Automotive, Inc.",GPI,Standard & Poor's Ratings Services,12-03-2015,Consumer Durables,1.080160532,0.0837497,0.006392347,5.415969238,0.00884072,0.017133404,0.144271928,0.026178027,0.021291169,0.076688758,0.102367324,2.408307132,10.2830758,3.807971014,0.792012057,0.484006785,0.147433125,0.898349749,0.563202004,4.807971014,0.017133404,7.555477191,6.093269397,0.013265642,32.44574446,1.755062681,0.578592093,1.56219865,0.75216972,0.192864031,0.327868852,1.677917068,10.6
BB,"Group 1 Automotive, Inc.",GPI,Standard & Poor's Ratings Services,10/21/2016,Consumer Durables,1.047474158,0.09466387,0.010224454,5.811913577,0.013507553,0.020883459,0.146503108,0.031249644,0.032960152,0.094392362,0.158100409,2.440127452,9.670287232,3.79671361,0.79152393,0.353193679,0.593300888,10.79041633,0.99201361,4.79671361,0.020883459,7.495617063,18.18708946,0.035348155,26.09539201,1.270696958,0.442818637,0.904890258,0.3658067,0.308047747,0.269541779,1.501732769,8.92
BB,"Group 1 Automotive, Inc.",GPI,Standard & Poor's Ratings Services,05-12-2014,Consumer Durables,1.055095069,0.083248444,0.010838119,5.527355753,0.012781405,0.010693629,0.144927315,0.030646355,0.029844916,0.048801055,0.110118579,2.335026148,11.19923878,2.689693047,0.728974745,0.816833033,-0.963988391,-2.18591964,0.875259785,3.689693047,0.010693629,6.524021224,2.267578802,0.005872235,29.91423136,1.712670436,0.515463918,1.995344197,0.581975391,0.166278683,0.315929498,1.38011307,10.31
BB,"Group 1 Automotive, Inc.",GPI,Standard & Poor's Ratings Services,11/26/2014,Consumer Durables,1.058797242,0.100044272,0.021316732,5.558066708,0.009358527,0.016542749,0.14569875,0.030399816,0.022456641,0.074077645,0.095095142,2.3995915,10.45666507,3.234611098,0.763850805,0.434282238,0.241547648,2.048588537,1.752566296,4.234611098,0.016542749,8.225079645,8.481094953,0.019952728,29.44627844,1.3210724,0.764149722,1.748478176,0.492164227,0.310840565,0.362647325,1.554202823,9.94
B,"Salem Media Group, Inc.",SALM,Standard & Poor's Ratings Services,8/21/2013,Consumer Services,1.606097791,1.185954314,0.002045183,57.9648974,-0.01154752,-0.029084049,1,0.145749449,-0.004757326,-0.012682877,-0.013558986,0.411978168,2.395014556,1.850127611,0.649138517,0.608329705,0.629754655,0.000725637,2.61E-06,2.850127611,-0.029084049,4250.057939,0.001152254,0.121278499,0,1.275917065,0.418660287,0.897129187,0.378787879,0.33891547,0.259170654,1.515151515,8.64
B,"Salem Media Group, Inc.",SALM,Standard & Poor's Ratings Services,8/15/2016,Consumer Services,1.418216658,0.955288707,0.00332141,49.57659093,0.032345318,0.049011924,1,0.102354541,0.015032155,0.024395422,0.041492476,0.464739745,2.668751824,1.760248029,0.637713716,0.340052064,1,0.00151409,5.06E-06,2.760248029,0.049011924,3689.90964,0.00151409,0.141680732,0,1.88565938,0.720634158,1.309152054,0.552486188,0.084073985,0.420369926,0.276243094,7.52
B,"Salem Media Group, Inc.",SALM,Standard & Poor's Ratings Services,08-05-2014,Consumer Services,1.367672956,0.875823899,0.000830189,47.62983237,0.020541315,0.038418825,1,0.107362608,0.00938852,0.018844001,0.026839025,0.457055451,2.686123736,1.858706629,0.650191457,0.465332031,1,0.001654707,1.30E-06,2.858706629,0.038418825,3722.774135,0.001654707,0.157295825,0,1.243891604,0.639715682,0.728565082,0.310972901,0.15104398,0.222123501,0.497556641,8.16
B,"Salem Media Group, Inc.",SALM,Standard & Poor's Ratings Services,03-04-2013,Consumer Services,0.934795153,0.685310362,0.007831176,52.35649863,0.019321142,0.020403266,1,0.133040113,0.007918073,0.009156007,0.021487948,0.409813904,2.304070697,1.713785188,0.631510996,0.032720274,0.722875944,0.00090733,1.55E-05,2.713785188,0.020403266,3151.484823,0.001255167,0.134606574,0,1.090103901,1.175268268,1.090103901,0.885709419,0.238460228,0.391756089,0.834610799,9.81
B,"Salem Media Group, Inc.",SALM,Standard & Poor's Ratings Services,02-08-2016,Consumer Services,1.301117882,0.827575938,0.002244926,49.477909,0.041950885,0.067140229,1,0.124242344,0.018664993,0.032227421,0.053140534,0.44492488,2.519714077,1.847069645,0.648761666,0.375175119,1,0.001420945,3.85E-06,2.847069645,0.067140229,1930.046224,0.001420945,0.135935919,0,2.545454545,1.044289044,0.839160839,1.072261072,0.251748252,0.223776224,0.484848485,10.34
BB,"Advanced Micro Devices, Inc.",AMD,Standard & Poor's Ratings Services,10-12-2012,Technology,1.621331424,1.168217609,0.392984968,42.41054961,-0.218185172,-0.22445592,0.227775729,-0.19476208,-0.29575,-0.467537457,-2.198884758,1.3555,8.240121581,6.434944238,0.8655,0.027937551,1.393491124,-0.63562753,1.352226721,7.434944238,-0.22445592,-4.63469599,-0.456140351,-0.06233862,15.06115108,3.962703963,0.72049163,0.868828142,2.839584658,0.105954651,0.169527442,0.190718373,9.54
CCC,MGIC Investment Corporation,MTG,Moody's Investors Service,6/15/2012,Finance,11.29242917,11.29242917,1.632601902,17.24523509,-0.32300657,-0.321947591,1,-0.321947591,-0.06733322,-0.073308837,-0.405987559,0.20845774,53.44746847,5.029528373,0.834149549,-0.00328929,1,-9.371507171,33.91071988,6.029528373,-0.321947591,-0.785391305,-9.371507171,-1.252328192,0,5.120630231,0.640078779,1.009354998,3.791235844,0.172328902,0.27080256,0.246184146,10.02
BBB,"Charles River Laboratories International, Inc.",CRL,Standard & Poor's Ratings Services,3/31/2016,Health Care,1.793790756,1.244639323,0.378325063,72.30593075,0.109523055,0.143349016,0.806364987,0.151433065,0.072184296,0.111244945,0.20368261,0.659078548,2.010891514,1.821702518,0.64560403,0.22203062,0.7805533,4.838738816,2.537035444,2.821702518,0.143349016,14.0485662,6.199113902,0.211423441,7.197900477,1.983798975,0.636468838,1.967267317,1.425855513,0.210778641,0.653000496,0.909241197,14.17
BBB,"Charles River Laboratories International, Inc.",CRL,Standard & Poor's Ratings Services,4/24/2015,Health Care,2.049154202,1.417928892,0.540307931,72.56644257,0.036291423,0.136857672,0.101411616,0.136915468,0.02498101,0.111763714,0.070059193,0.688344742,1.91735779,1.804498046,0.643429953,0.26842535,0.774225406,4.186565993,3.473459807,2.804498046,0.136857672,14.17212412,5.40742523,0.194297128,7.878870324,1.987791517,0.986069807,1.518234465,0.594772265,0.219126624,0.359993739,0.391297543,10.27
BB,Las Vegas Sands Corp.,LVS,Moody's Investors Service,12/22/2015,Consumer Services,1.464712769,1.39900533,0.884484819,39.59156984,0.168220264,0.224313706,0.96555064,0.243100867,0.093686404,0.141545188,0.288442234,0.55692698,0.742990717,2.078805693,0.67519873,0.090082239,0.556911638,2.411349147,2.735352119,3.078805693,0.224313706,11.00513957,4.329859502,0.295160415,3.647018332,1.62391971,1.261499861,1.76331196,0.466964037,0.236966825,0.390298299,0.766657374,9.37
B,Select Medical Holdings Corporation,SEM,Standard & Poor's Ratings Services,11/19/2014,Health Care,1.337758351,1.134877695,0.008503539,52.90612907,0.039356062,0.066491311,0.157479388,0.092813841,0.041242693,0.080539918,0.163116367,1.047937489,5.651780347,2.955036747,0.747157849,0.371065325,0.441837297,0.584347341,0.025994761,3.955036747,0.066491311,9.140424271,1.322539643,0.055674079,23.79335127,0.990727804,1.232058936,0.863711419,0.165121301,0.038104916,0.139718024,0.203226216,6.84
B,Select Medical Holdings Corporation,SEM,Moody's Investors Service,02-12-2013,Health Care,1.167840953,1.029887016,0.103340601,44.54915769,0.050265025,0.082588186,0.171388373,0.114229414,0.053680051,0.102638209,0.206722563,1.067940411,5.87968745,2.851012763,0.740328048,0.368125642,0.771713729,1.661036125,0.289290682,3.851012763,0.082588186,6.74400389,2.152399346,0.101283533,27.28790468,1.55950514,0.836382645,0.749259453,1.524655863,0.2265203,0.165534065,0.723122495,8.72
B,Select Medical Holdings Corporation,SEM,Standard & Poor's Ratings Services,11/16/2015,Health Care,1.01554178,0.837741921,0.019567867,58.86032838,0.034930596,0.055689741,0.141926922,0.073419552,0.029533739,0.056501301,0.152150764,0.845497718,4.331248756,4.15176089,0.805891612,0.347528211,0.123661925,0.202176062,0.113235225,5.15176089,0.055689741,9.309488844,1.634909553,0.055685199,23.37212992,0.70187961,0.428265525,1.37996669,0.333095408,0.202236498,0.523435641,0.630502022,10.36
B,Select Medical Holdings Corporation,SEM,Standard & Poor's Ratings Services,11/17/2016,Health Care,1.413608334,1.17694158,0.173238168,48.86104851,0.026927306,0.042168249,0.144931161,0.069959293,0.023341784,0.04133179,0.14148273,0.866844376,4.803787644,5.061350333,0.83502026,0.306881937,0.533665317,1.447192383,0.774795991,6.061350333,0.042168249,9.095278898,2.711797704,0.080868246,28.95781381,1.419968776,1.011077243,1.501747082,0.973905286,0.193294179,0.394022749,0.654226452,8.52
B,Select Medical Holdings Corporation,SEM,Standard & Poor's Ratings Services,10/16/2013,Health Care,1.223075764,1.064905632,0.01162509,48.00011124,0.038442047,0.066473252,0.161367205,0.10130096,0.040598065,0.08086389,0.145491037,1.056084883,5.844895522,2.583693913,0.720958312,0.378117401,0.617396363,0.868380102,0.031553416,3.583693913,0.066473252,7.86952477,1.406519627,0.064699521,28.26613808,4.180064309,0.321543408,4.823151125,1.92926045,0,0.964630225,0.643086817,32.4
B,Lattice Semiconductor Corporation,LSCC,Moody's Investors Service,9/29/2015,Technology,6.558818688,5.222006387,1.903187041,62.18000858,0.132686199,0.11728444,0.563157047,0.113665477,0.095156014,0.09547027,0.110164975,0.717150804,13.17193121,0.15773003,0.136240769,-0.131319718,0.744105478,0.253636116,2.165052503,1.15773003,0.11728444,11.22047726,0.340860434,0.109584925,4.971558236,4.180064309,0.321543408,4.823151125,1.92926045,0,0.964630225,0.643086817,32.4
B,Lattice Semiconductor Corporation,LSCC,Standard & Poor's Ratings Services,11-07-2016,Technology,1.997461123,1.37414789,0.676305935,85.15903141,-0.12667953,-0.100041213,0.578547444,-0.062519026,-0.070544007,-0.070114371,-0.200048072,0.556869822,8.630666316,1.835791147,0.647364722,-0.232123212,0.599439306,0.208485424,0.973882027,2.835791147,-0.100041213,29.95383054,0.347800723,0.097725346,2.223851828,0.655347036,0.863866548,1.131963062,0.938337802,0.193625261,0.312779267,0.72981829,9.58
BBB,"Equinix, Inc.",EQIX,Standard & Poor's Ratings Services,7/25/2016,Consumer Services,1.42659,1.116103413,0.727597587,40.04149099,0.035105312,0.044257887,0.495881632,0.171301463,0.010056811,0.013805136,0.029043739,0.286475469,0.501720189,1.887967211,0.653735681,0.284319306,-0.095206477,-1.380335725,10.72329107,2.887967211,0.044257887,18.88328812,14.49833849,0.28144604,3.130046292,0.838756327,0.911062907,1.11352133,1.055676067,0.173535792,0.347071584,0.882140275,9.44
BB,Centene Corporation,CNC,Moody's Investors Service,1/26/2016,Health Care,0.993386608,0.533480298,0.484982089,0,0.01559754,0.030623902,0.928778559,0.030975395,0.048371713,0.18787062,0.164580436,3.101239951,43.93822394,2.402410756,0.706090748,0.486370158,0.772036474,4.265296613,16.25514615,3.402410756,0.030623902,3.868500106,5.524734589,0.028910369,1.660860656,0.862230553,0.656044986,1.349578257,0.206185567,0.281162137,0.487347704,0.318650422,9.97
BB,Centene Corporation,CNC,Moody's Investors Service,4/24/2014,Health Care,1.154607628,0.690408249,0.624905957,0,0.015197827,0.014897551,0.969905726,0.025537015,0.046779531,0.082143298,0.133787289,3.078040688,27.4737903,1.8599536,0.650343978,0.661653392,0.822665649,5.813986464,19.88728451,2.8599536,0.014897551,1.50449424,7.06725323,0.035212595,0.869797958,1.04398827,0.633431085,1.24340176,0.42228739,0.258064516,0.480938416,0.598240469,9.95
BB,Centene Corporation,CNC,Moody's Investors Service,6/15/2012,Health Care,1.12224858,1.028693442,0.684920124,10.76085902,0.020825071,0.032746431,0.985373504,0.035637314,0.050776684,0.129283674,0.11886913,2.43824783,15.27530304,1.341017962,0.572835401,0.380375675,0.736362038,3.838785167,14.02812098,2.341017962,0.032746431,1.315323714,5.213176354,0.049001401,0.360797029,0.718243382,0.738764621,1.395444285,0.266776113,0.205212395,0.513030987,0.348861071,9.52
BB,Centene Corporation,CNC,Moody's Investors Service,11-02-2012,Health Care,1.147450902,0.82121645,0.705002966,0,0.000214477,-0.001341084,0.989881296,-0.003129005,0.000678051,-0.007525612,0.001950567,3.161421346,22.94682389,1.876727076,0.652382734,0.02830351,0.705250618,3.815752654,19.08526694,2.876727076,-0.001341084,6.656326504,5.410491754,0.032153147,0.458365344,1.290234959,0.842048078,1.059350808,0.475349722,0.312372674,0.23088415,0.516093983,8.15
BB,Centene Corporation,CNC,Moody's Investors Service,10/26/2016,Health Care,0.970080019,0.514322162,0.455757857,0,0.013839978,0.028492624,0.954096584,0.031029133,0.027825915,0.09996544,0.09533503,2.010546121,50.94981179,2.426123834,0.708124969,0.517718237,0.834683955,9.682416306,27.7938617,3.426123834,0.028492624,3.727068601,11.60009876,0.045583274,0.495349455,0.906761285,0.709639267,1.202444313,0.354819633,0.275970826,0.275970826,0.611078257,9.34
BB,Allegiant Travel Company,ALGT,Standard & Poor's Ratings Services,9/14/2016,Transportation,1.074207555,0.95354774,0.16470178,10.89163293,0.161127829,0.253852459,1,0.271903119,0.131367045,0.270559124,0.46363978,0.815297061,1.244237725,2.529346187,0.716661402,0.365269773,0.424141082,8.93519587,20.2842393,3.529346187,0.253852459,7.5196801,21.06656544,0.25451505,16.07320425,1.623327822,1.067187735,0.811663911,0.270554637,0.090184879,0.270554637,0.240493011,12.12
BB,Allegiant Travel Company,ALGT,Standard & Poor's Ratings Services,6/24/2016,Transportation,1.017440304,0.895417383,0.224244983,4.37992597,0.174596811,0.274696796,1,0.294490203,0.163039281,0.359967982,0.629631005,0.933804457,1.424684686,2.861836259,0.741055826,0.364528624,0.308404974,6.658452993,19.65933936,3.861836259,0.274696796,6.944603311,21.58996632,0.289471141,40.93427437,1.522754802,0.484512892,1.27184634,0.432600796,0.095172175,0.259560478,0.908461672,9.07
BB,Allegiant Travel Company,ALGT,Standard & Poor's Ratings Services,6/16/2014,Transportation,1.479165735,1.265937499,0.336179817,6.176584852,0.092629624,0.147246901,1,0.15533504,0.099197907,0.229352347,0.245574768,1.070909093,2.205901892,1.475604336,0.596058229,0.374290974,0.098390963,1.023024926,18.54082172,2.475604336,0.147246901,8.279863588,10.39754964,0.197648948,24.36693421,1.07035038,0.695270332,1.73817583,0.722715214,0.210410758,0.631232275,0.402524929,12.07
BB,Allegiant Travel Company,ALGT,Standard & Poor's Ratings Services,6/25/2015,Transportation,1.194012138,1.0288434,0.246745308,4.563438946,0.076240539,0.12060286,1,0.138380505,0.069945174,0.156503469,0.29599115,0.917427595,1.539079811,3.231759408,0.76369167,0.370652879,-0.035721567,-0.543572678,20.27339387,4.231759408,0.12060286,15.29917327,15.21693271,0.237264807,29.33917775,1.717602464,1.000947643,1.97228145,0.710732054,0.189528548,0.65742715,0.746268657,13.01
BBB,Toro Company (The),TTC,Moody's Investors Service,6/15/2012,Capital Goods,1.484020274,0.621828005,0.225258995,27.58879866,0.062452726,0.092797432,0.337931466,0.097925479,0.135136097,0.341735359,0.441051554,2.163814243,9.856403683,2.263758261,0.693604759,0.326999417,0.495534656,1.804778201,2.586944702,3.263758261,0.092797432,2.522651067,3.642082707,0.060445775,10.56716595,1.642366348,0.972012737,1.701022289,0.611697671,0.175967823,0.58655941,0.477626948,13.31
BB,"Steel Dynamics, Inc.",STLD,Standard & Poor's Ratings Services,09-04-2014,Basic Industries,3.496153222,1.45735273,0.424842049,35.84302141,0.017933401,0.018821825,0.110349052,0.036583115,0.021477694,0.025509543,0.056169731,1.197636392,2.802885874,1.615258948,0.617628686,0.443881483,0.818992765,2.174988282,1.633059124,2.615258948,0.018821825,11.35177013,2.655686807,0.070531679,15.90421425,1.175827181,0.574241181,1.62701668,0.519551545,0.314465409,0.478534318,1.134809954,11.34
